"ARILINE_ICAO_CODE";"ARILINE_NAME";"ARILINE_CALL_SIGN";"AIRLINE_COUNTRY";"FLIGHT_CODE";"AIRPORT_FROM_IATA_CODE";"AIRPORT_FROM_NAME";"AIRPORT_FROM_LOCATION";"AIRPORT_TO_IATA_CODE";"AIRPORT_TO_NAME";"AIRPORT_TO_LOCATION";"FLIGHT_DISTANCE";"PILOT_NAME";"PILOT_SURNAME";"COPILOT_NAME";"COPILOT_SURNAME";"PASSENGER_FIRST_NAME";"PASSENGER_LAST_NAME";"PASSENGER_COUNTRY";"TRAVEL_CLASS";"TICKET_CODE";"TICKET_PRICE"
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU425";"NCL";"Newcastle Airport";"Newcastle upon Tyne, United Kingdom";"BQT";"Brest Airport";"Brest, Belarus";4827;"TJ";"Landry";"Karen";"Rajs";"Shelli";"Fripp";"Slovakia";"ECONOMY";"AEU425/441";1024
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU425";"NCL";"Newcastle Airport";"Newcastle upon Tyne, United Kingdom";"BQT";"Brest Airport";"Brest, Belarus";4827;"TJ";"Landry";"Karen";"Rajs";"Shelli";"Russell";"Ukraine";"BUSINESS";"AEU425/459";1741
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU425";"NCL";"Newcastle Airport";"Newcastle upon Tyne, United Kingdom";"BQT";"Brest Airport";"Brest, Belarus";4827;"TJ";"Landry";"Karen";"Rajs";"Sigal";"Marlow";"Belarus";"ECONOMY";"AEU425/477";1024
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU425";"NCL";"Newcastle Airport";"Newcastle upon Tyne, United Kingdom";"BQT";"Brest Airport";"Brest, Belarus";4827;"TJ";"Landry";"Karen";"Rajs";"Sigal";"Mikkilineni";"Brazil";"ECONOMY";"AEU425/479";1024
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU425";"NCL";"Newcastle Airport";"Newcastle upon Tyne, United Kingdom";"BQT";"Brest Airport";"Brest, Belarus";4827;"TJ";"Landry";"Karen";"Rajs";"Sigal";"Nayer";"United Kingdom";"ECONOMY";"AEU425/481";1024
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU425";"NCL";"Newcastle Airport";"Newcastle upon Tyne, United Kingdom";"BQT";"Brest Airport";"Brest, Belarus";4827;"TJ";"Landry";"Karen";"Rajs";"Valli";"Ladwig";"Ukraine";"ECONOMY";"AEU425/531";1024
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU716";"CGN";"Cologne Bonn Airport";"Cologne, North Rhine-Westphalia, Germany";"SEX";"Sembach Air Base";"Sembach, Germany";5984;"Steven";"Vollman";"Ellen";"Bloom";"Alexander";"Errazuriz";"Slovakia";"ECONOMY";"AEU716/009";1198
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU716";"CGN";"Cologne Bonn Airport";"Cologne, North Rhine-Westphalia, Germany";"SEX";"Sembach Air Base";"Sembach, Germany";5984;"Steven";"Vollman";"Ellen";"Bloom";"Alexander";"Mikkilineni";"Switzerland";"FIRST";"AEU716/029";1617
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU716";"CGN";"Cologne Bonn Airport";"Cologne, North Rhine-Westphalia, Germany";"SEX";"Sembach Air Base";"Sembach, Germany";5984;"Steven";"Vollman";"Ellen";"Bloom";"Daniel";"Mallin";"United States";"BUSINESS";"AEU716/098";2037
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU716";"CGN";"Cologne Bonn Airport";"Cologne, North Rhine-Westphalia, Germany";"SEX";"Sembach Air Base";"Sembach, Germany";5984;"Steven";"Vollman";"Ellen";"Bloom";"Daniel";"Vollman";"Hong Kong";"ECONOMY";"AEU716/115";1198
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU716";"CGN";"Cologne Bonn Airport";"Cologne, North Rhine-Westphalia, Germany";"SEX";"Sembach Air Base";"Sembach, Germany";5984;"Steven";"Vollman";"Ellen";"Bloom";"David";"Gee";"Ukraine";"ECONOMY";"AEU716/123";1198
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU716";"CGN";"Cologne Bonn Airport";"Cologne, North Rhine-Westphalia, Germany";"SEX";"Sembach Air Base";"Sembach, Germany";5984;"Steven";"Vollman";"Ellen";"Bloom";"David";"Landry";"Sweden";"BUSINESS";"AEU716/126";2037
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU716";"CGN";"Cologne Bonn Airport";"Cologne, North Rhine-Westphalia, Germany";"SEX";"Sembach Air Base";"Sembach, Germany";5984;"Steven";"Vollman";"Ellen";"Bloom";"Den";"Patel";"Belarus";"ECONOMY";"AEU716/165";1198
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU716";"CGN";"Cologne Bonn Airport";"Cologne, North Rhine-Westphalia, Germany";"SEX";"Sembach Air Base";"Sembach, Germany";5984;"Steven";"Vollman";"Ellen";"Bloom";"Diana";"Vargas";"Slovakia";"ECONOMY";"AEU716/201";1198
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU716";"CGN";"Cologne Bonn Airport";"Cologne, North Rhine-Westphalia, Germany";"SEX";"Sembach Air Base";"Sembach, Germany";5984;"Steven";"Vollman";"Ellen";"Bloom";"Ismael";"Weiss";"Belarus";"ECONOMY";"AEU716/261";1198
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU716";"CGN";"Cologne Bonn Airport";"Cologne, North Rhine-Westphalia, Germany";"SEX";"Sembach Air Base";"Sembach, Germany";5984;"Steven";"Vollman";"Ellen";"Bloom";"John";"Mikkilineni";"Romania";"BUSINESS";"AEU716/276";2037
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU716";"CGN";"Cologne Bonn Airport";"Cologne, North Rhine-Westphalia, Germany";"SEX";"Sembach Air Base";"Sembach, Germany";5984;"Steven";"Vollman";"Ellen";"Bloom";"Jose Manuel";"Gee";"Slovakia";"ECONOMY";"AEU716/297";1198
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU716";"CGN";"Cologne Bonn Airport";"Cologne, North Rhine-Westphalia, Germany";"SEX";"Sembach Air Base";"Sembach, Germany";5984;"Steven";"Vollman";"Ellen";"Bloom";"Lex";"Rajs";"Switzerland";"ECONOMY";"AEU716/341";1198
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU716";"CGN";"Cologne Bonn Airport";"Cologne, North Rhine-Westphalia, Germany";"SEX";"Sembach Air Base";"Sembach, Germany";5984;"Steven";"Vollman";"Ellen";"Bloom";"Luis";"Marlow";"United Kingdom";"FIRST";"AEU716/361";1617
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU716";"CGN";"Cologne Bonn Airport";"Cologne, North Rhine-Westphalia, Germany";"SEX";"Sembach Air Base";"Sembach, Germany";5984;"Steven";"Vollman";"Ellen";"Bloom";"Nancy";"Russell";"Iceland";"ECONOMY";"AEU716/401";1198
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU716";"CGN";"Cologne Bonn Airport";"Cologne, North Rhine-Westphalia, Germany";"SEX";"Sembach Air Base";"Sembach, Germany";5984;"Steven";"Vollman";"Ellen";"Bloom";"Neena";"Mallin";"Slovakia";"ECONOMY";"AEU716/417";1198
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU716";"CGN";"Cologne Bonn Airport";"Cologne, North Rhine-Westphalia, Germany";"SEX";"Sembach Air Base";"Sembach, Germany";5984;"Steven";"Vollman";"Ellen";"Bloom";"Shelli";"Cambrault";"Sweden";"ECONOMY";"AEU716/438";1198
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU716";"CGN";"Cologne Bonn Airport";"Cologne, North Rhine-Westphalia, Germany";"SEX";"Sembach Air Base";"Sembach, Germany";5984;"Steven";"Vollman";"Ellen";"Bloom";"Shelli";"Landry";"Poland";"ECONOMY";"AEU716/445";1198
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU716";"CGN";"Cologne Bonn Airport";"Cologne, North Rhine-Westphalia, Germany";"SEX";"Sembach Air Base";"Sembach, Germany";5984;"Steven";"Vollman";"Ellen";"Bloom";"Sigal";"Fripp";"Latvia";"ECONOMY";"AEU716/470";1198
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU716";"CGN";"Cologne Bonn Airport";"Cologne, North Rhine-Westphalia, Germany";"SEX";"Sembach Air Base";"Sembach, Germany";5984;"Steven";"Vollman";"Ellen";"Bloom";"Sigal";"Ladwig";"Iceland";"ECONOMY";"AEU716/473";1198
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU716";"CGN";"Cologne Bonn Airport";"Cologne, North Rhine-Westphalia, Germany";"SEX";"Sembach Air Base";"Sembach, Germany";5984;"Steven";"Vollman";"Ellen";"Bloom";"Sigal";"Marlow";"Belarus";"ECONOMY";"AEU716/477";1198
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU716";"CGN";"Cologne Bonn Airport";"Cologne, North Rhine-Westphalia, Germany";"SEX";"Sembach Air Base";"Sembach, Germany";5984;"Steven";"Vollman";"Ellen";"Bloom";"Sigal";"Seo";"Slovakia";"BUSINESS";"AEU716/489";2037
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU716";"CGN";"Cologne Bonn Airport";"Cologne, North Rhine-Westphalia, Germany";"SEX";"Sembach Air Base";"Sembach, Germany";5984;"Steven";"Vollman";"Ellen";"Bloom";"Steven";"Fripp";"Hong Kong";"ECONOMY";"AEU716/499";1198
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU716";"CGN";"Cologne Bonn Airport";"Cologne, North Rhine-Westphalia, Germany";"SEX";"Sembach Air Base";"Sembach, Germany";5984;"Steven";"Vollman";"Ellen";"Bloom";"Steven";"Kaufling";"Belarus";"ECONOMY";"AEU716/501";1198
"AEU";"Iceland Express";"FLYSTAR";"Iceland";"AEU716";"CGN";"Cologne Bonn Airport";"Cologne, North Rhine-Westphalia, Germany";"SEX";"Sembach Air Base";"Sembach, Germany";5984;"Steven";"Vollman";"Ellen";"Bloom";"Valli";"Ladwig";"Ukraine";"ECONOMY";"AEU716/531";1198
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB156";"QPG";"Paya Lebar Air Base";"Paya Lebar, Singapore";"FRA";"Frankfurt Airport";"Frankfurt, Germany";4644;"Sarath";"King";"Sarath";"King";"Alexander";"Ladwig";"India";"ECONOMY";"AMB156/018";997
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB156";"QPG";"Paya Lebar Air Base";"Paya Lebar, Singapore";"FRA";"Frankfurt Airport";"Frankfurt, Germany";4644;"Sarath";"King";"Sarath";"King";"Alexander";"Nayer";"Slovakia";"BUSINESS";"AMB156/033";1695
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB156";"QPG";"Paya Lebar Air Base";"Paya Lebar, Singapore";"FRA";"Frankfurt Airport";"Frankfurt, Germany";4644;"Sarath";"King";"Sarath";"King";"Alexander";"Stiles";"Thailand";"FIRST";"AMB156/052";1346
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB156";"QPG";"Paya Lebar Air Base";"Paya Lebar, Singapore";"FRA";"Frankfurt Airport";"Frankfurt, Germany";4644;"Sarath";"King";"Sarath";"King";"Alexander";"Vargas";"Switzerland";"ECONOMY";"AMB156/053";997
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB156";"QPG";"Paya Lebar Air Base";"Paya Lebar, Singapore";"FRA";"Frankfurt Airport";"Frankfurt, Germany";4644;"Sarath";"King";"Sarath";"King";"Bruce";"Errazuriz";"Japan";"ECONOMY";"AMB156/063";997
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB156";"QPG";"Paya Lebar Air Base";"Paya Lebar, Singapore";"FRA";"Frankfurt Airport";"Frankfurt, Germany";4644;"Sarath";"King";"Sarath";"King";"Bruce";"Fripp";"Hungary";"FIRST";"AMB156/064";1346
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB156";"QPG";"Paya Lebar Air Base";"Paya Lebar, Singapore";"FRA";"Frankfurt Airport";"Frankfurt, Germany";4644;"Sarath";"King";"Sarath";"King";"Daniel";"Bissot";"Iceland";"ECONOMY";"AMB156/089";997
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB156";"QPG";"Paya Lebar Air Base";"Paya Lebar, Singapore";"FRA";"Frankfurt Airport";"Frankfurt, Germany";4644;"Sarath";"King";"Sarath";"King";"Daniel";"Mallin";"United States";"ECONOMY";"AMB156/098";997
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB156";"QPG";"Paya Lebar Air Base";"Paya Lebar, Singapore";"FRA";"Frankfurt Airport";"Frankfurt, Germany";4644;"Sarath";"King";"Sarath";"King";"Daniel";"Matos";"Switzerland";"ECONOMY";"AMB156/101";997
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB156";"QPG";"Paya Lebar Air Base";"Paya Lebar, Singapore";"FRA";"Frankfurt Airport";"Frankfurt, Germany";4644;"Sarath";"King";"Sarath";"King";"David";"Errazuriz";"United Kingdom";"ECONOMY";"AMB156/121";997
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB156";"QPG";"Paya Lebar Air Base";"Paya Lebar, Singapore";"FRA";"Frankfurt Airport";"Frankfurt, Germany";4644;"Sarath";"King";"Sarath";"King";"David";"Marlow";"Slovakia";"ECONOMY";"AMB156/129";997
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB156";"QPG";"Paya Lebar Air Base";"Paya Lebar, Singapore";"FRA";"Frankfurt Airport";"Frankfurt, Germany";4644;"Sarath";"King";"Sarath";"King";"Den";"Fripp";"Swaziland";"FIRST";"AMB156/151";1346
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB156";"QPG";"Paya Lebar Air Base";"Paya Lebar, Singapore";"FRA";"Frankfurt Airport";"Frankfurt, Germany";4644;"Sarath";"King";"Sarath";"King";"Diana";"Partners";"United Kingdom";"ECONOMY";"AMB156/193";997
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB156";"QPG";"Paya Lebar Air Base";"Paya Lebar, Singapore";"FRA";"Frankfurt Airport";"Frankfurt, Germany";4644;"Sarath";"King";"Sarath";"King";"Guy";"Rogers";"Singapore";"BUSINESS";"AMB156/226";1695
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB156";"QPG";"Paya Lebar Air Base";"Paya Lebar, Singapore";"FRA";"Frankfurt Airport";"Frankfurt, Germany";4644;"Sarath";"King";"Sarath";"King";"John";"Fripp";"Ukraine";"BUSINESS";"AMB156/267";1695
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB156";"QPG";"Paya Lebar Air Base";"Paya Lebar, Singapore";"FRA";"Frankfurt Airport";"Frankfurt, Germany";4644;"Sarath";"King";"Sarath";"King";"Jose Manuel";"Seo";"Ukraine";"ECONOMY";"AMB156/315";997
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB156";"QPG";"Paya Lebar Air Base";"Paya Lebar, Singapore";"FRA";"Frankfurt Airport";"Frankfurt, Germany";4644;"Sarath";"King";"Sarath";"King";"Jose Manuel";"Weiss";"Swaziland";"ECONOMY";"AMB156/319";997
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB156";"QPG";"Paya Lebar Air Base";"Paya Lebar, Singapore";"FRA";"Frankfurt Airport";"Frankfurt, Germany";4644;"Sarath";"King";"Sarath";"King";"Lex";"Ladwig";"Hungary";"ECONOMY";"AMB156/328";997
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB156";"QPG";"Paya Lebar Air Base";"Paya Lebar, Singapore";"FRA";"Frankfurt Airport";"Frankfurt, Germany";4644;"Sarath";"King";"Sarath";"King";"Nancy";"Partners";"Romania";"FIRST";"AMB156/396";1346
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB156";"QPG";"Paya Lebar Air Base";"Paya Lebar, Singapore";"FRA";"Frankfurt Airport";"Frankfurt, Germany";4644;"Sarath";"King";"Sarath";"King";"Shelli";"Kaufling";"Russia";"FIRST";"AMB156/443";1346
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB156";"QPG";"Paya Lebar Air Base";"Paya Lebar, Singapore";"FRA";"Frankfurt Airport";"Frankfurt, Germany";4644;"Sarath";"King";"Sarath";"King";"Shelli";"Landry";"Poland";"ECONOMY";"AMB156/445";997
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB156";"QPG";"Paya Lebar Air Base";"Paya Lebar, Singapore";"FRA";"Frankfurt Airport";"Frankfurt, Germany";4644;"Sarath";"King";"Sarath";"King";"Sigal";"Fripp";"Latvia";"FIRST";"AMB156/470";1346
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB156";"QPG";"Paya Lebar Air Base";"Paya Lebar, Singapore";"FRA";"Frankfurt Airport";"Frankfurt, Germany";4644;"Sarath";"King";"Sarath";"King";"Steven";"Kaufling";"Belarus";"ECONOMY";"AMB156/501";997
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB156";"QPG";"Paya Lebar Air Base";"Paya Lebar, Singapore";"FRA";"Frankfurt Airport";"Frankfurt, Germany";4644;"Sarath";"King";"Sarath";"King";"Steven";"Markle";"United Kingdom";"FIRST";"AMB156/505";1346
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB156";"QPG";"Paya Lebar Air Base";"Paya Lebar, Singapore";"FRA";"Frankfurt Airport";"Frankfurt, Germany";4644;"Sarath";"King";"Sarath";"King";"Valli";"Nayer";"Russia";"ECONOMY";"AMB156/539";997
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB145";"IFO";"Ivano-Frankivsk Airport";"Ivano-Frankivsk, Ukraine";"LWK";"Tingwall Airport";"Lerwick, Scotland, United Kingdom";6684;"Clara";"Sully";"Ki";"Atkinson";"Alexander";"Atkinson";"United Kingdom";"ECONOMY";"AMB145/001";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB145";"IFO";"Ivano-Frankivsk Airport";"Ivano-Frankivsk, Ukraine";"LWK";"Tingwall Airport";"Lerwick, Scotland, United Kingdom";6684;"Clara";"Sully";"Ki";"Atkinson";"Alexander";"Fripp";"Russia";"BUSINESS";"AMB145/011";2215
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB145";"IFO";"Ivano-Frankivsk Airport";"Ivano-Frankivsk, Ukraine";"LWK";"Tingwall Airport";"Lerwick, Scotland, United Kingdom";6684;"Clara";"Sully";"Ki";"Atkinson";"Alexander";"Ladwig";"India";"BUSINESS";"AMB145/018";2215
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB145";"IFO";"Ivano-Frankivsk Airport";"Ivano-Frankivsk, Ukraine";"LWK";"Tingwall Airport";"Lerwick, Scotland, United Kingdom";6684;"Clara";"Sully";"Ki";"Atkinson";"Alexander";"Nayer";"Slovakia";"ECONOMY";"AMB145/033";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB145";"IFO";"Ivano-Frankivsk Airport";"Ivano-Frankivsk, Ukraine";"LWK";"Tingwall Airport";"Lerwick, Scotland, United Kingdom";6684;"Clara";"Sully";"Ki";"Atkinson";"Bruce";"Partners";"Switzerland";"ECONOMY";"AMB145/077";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB145";"IFO";"Ivano-Frankivsk Airport";"Ivano-Frankivsk, Ukraine";"LWK";"Tingwall Airport";"Lerwick, Scotland, United Kingdom";6684;"Clara";"Sully";"Ki";"Atkinson";"Den";"Kaufling";"Slovakia";"ECONOMY";"AMB145/153";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB145";"IFO";"Ivano-Frankivsk Airport";"Ivano-Frankivsk, Ukraine";"LWK";"Tingwall Airport";"Lerwick, Scotland, United Kingdom";6684;"Clara";"Sully";"Ki";"Atkinson";"Diana";"Gee";"Poland";"ECONOMY";"AMB145/181";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB145";"IFO";"Ivano-Frankivsk Airport";"Ivano-Frankivsk, Ukraine";"LWK";"Tingwall Airport";"Lerwick, Scotland, United Kingdom";6684;"Clara";"Sully";"Ki";"Atkinson";"Diana";"Vargas";"Slovakia";"ECONOMY";"AMB145/201";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB145";"IFO";"Ivano-Frankivsk Airport";"Ivano-Frankivsk, Ukraine";"LWK";"Tingwall Airport";"Lerwick, Scotland, United Kingdom";6684;"Clara";"Sully";"Ki";"Atkinson";"Guy";"Davies";"Japan";"ECONOMY";"AMB145/207";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB145";"IFO";"Ivano-Frankivsk Airport";"Ivano-Frankivsk, Ukraine";"LWK";"Tingwall Airport";"Lerwick, Scotland, United Kingdom";6684;"Clara";"Sully";"Ki";"Atkinson";"Guy";"Fripp";"Iceland";"ECONOMY";"AMB145/209";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB145";"IFO";"Ivano-Frankivsk Airport";"Ivano-Frankivsk, Ukraine";"LWK";"Tingwall Airport";"Lerwick, Scotland, United Kingdom";6684;"Clara";"Sully";"Ki";"Atkinson";"Ismael";"Nayer";"Slovakia";"ECONOMY";"AMB145/249";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB145";"IFO";"Ivano-Frankivsk Airport";"Ivano-Frankivsk, Ukraine";"LWK";"Tingwall Airport";"Lerwick, Scotland, United Kingdom";6684;"Clara";"Sully";"Ki";"Atkinson";"Ismael";"Philtanker";"Poland";"ECONOMY";"AMB145/253";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB145";"IFO";"Ivano-Frankivsk Airport";"Ivano-Frankivsk, Ukraine";"LWK";"Tingwall Airport";"Lerwick, Scotland, United Kingdom";6684;"Clara";"Sully";"Ki";"Atkinson";"Nancy";"Davies";"Belarus";"ECONOMY";"AMB145/381";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB145";"IFO";"Ivano-Frankivsk Airport";"Ivano-Frankivsk, Ukraine";"LWK";"Tingwall Airport";"Lerwick, Scotland, United Kingdom";6684;"Clara";"Sully";"Ki";"Atkinson";"Nancy";"Mourgos";"Slovakia";"BUSINESS";"AMB145/393";2215
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB145";"IFO";"Ivano-Frankivsk Airport";"Ivano-Frankivsk, Ukraine";"LWK";"Tingwall Airport";"Lerwick, Scotland, United Kingdom";6684;"Clara";"Sully";"Ki";"Atkinson";"Shelli";"Russell";"Ukraine";"ECONOMY";"AMB145/459";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB932";"VBY";"Visby Airport";"Visby, Sweden";"QHA";"Kiewit Airport";"Hasselt, Belgium";7802;"Steven";"Vollman";"Sigal";"Urman";"Jose Manuel";"Gee";"Slovakia";"FIRST";"AMB932/297";1985
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB145";"IFO";"Ivano-Frankivsk Airport";"Ivano-Frankivsk, Ukraine";"LWK";"Tingwall Airport";"Lerwick, Scotland, United Kingdom";6684;"Clara";"Sully";"Ki";"Atkinson";"Steven";"Patel";"Slovakia";"ECONOMY";"AMB145/513";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB884";"SOU";"Southampton Airport";"Eastleigh (near Southampton), England, United Kingdom";"HYC";"RAF High Wycombe";"High Wycombe, Buckinghamshire, England, United Kingdom";7555;"David";"Doran";"Valli";"Kochhar";"Alexander";"Cambrault";"Sweden";"ECONOMY";"AMB884/006";1433
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB884";"SOU";"Southampton Airport";"Eastleigh (near Southampton), England, United Kingdom";"HYC";"RAF High Wycombe";"High Wycombe, Buckinghamshire, England, United Kingdom";7555;"David";"Doran";"Valli";"Kochhar";"Alexander";"Stiles";"Ukraine";"ECONOMY";"AMB884/051";1433
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB884";"SOU";"Southampton Airport";"Eastleigh (near Southampton), England, United Kingdom";"HYC";"RAF High Wycombe";"High Wycombe, Buckinghamshire, England, United Kingdom";7555;"David";"Doran";"Valli";"Kochhar";"Alexander";"Vargas";"Switzerland";"BUSINESS";"AMB884/053";2436
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB884";"SOU";"Southampton Airport";"Eastleigh (near Southampton), England, United Kingdom";"HYC";"RAF High Wycombe";"High Wycombe, Buckinghamshire, England, United Kingdom";7555;"David";"Doran";"Valli";"Kochhar";"Bruce";"Rogers";"Slovakia";"ECONOMY";"AMB884/081";1433
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB884";"SOU";"Southampton Airport";"Eastleigh (near Southampton), England, United Kingdom";"HYC";"RAF High Wycombe";"High Wycombe, Buckinghamshire, England, United Kingdom";7555;"David";"Doran";"Valli";"Kochhar";"Daniel";"Rajs";"Poland";"ECONOMY";"AMB884/109";1433
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB884";"SOU";"Southampton Airport";"Eastleigh (near Southampton), England, United Kingdom";"HYC";"RAF High Wycombe";"High Wycombe, Buckinghamshire, England, United Kingdom";7555;"David";"Doran";"Valli";"Kochhar";"David";"Landry";"Sweden";"FIRST";"AMB884/126";1935
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB884";"SOU";"Southampton Airport";"Eastleigh (near Southampton), England, United Kingdom";"HYC";"RAF High Wycombe";"High Wycombe, Buckinghamshire, England, United Kingdom";7555;"David";"Doran";"Valli";"Kochhar";"David";"Marlow";"Slovakia";"ECONOMY";"AMB884/129";1433
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB884";"SOU";"Southampton Airport";"Eastleigh (near Southampton), England, United Kingdom";"HYC";"RAF High Wycombe";"High Wycombe, Buckinghamshire, England, United Kingdom";7555;"David";"Doran";"Valli";"Kochhar";"David";"Vollman";"Italy";"ECONOMY";"AMB884/144";1433
